"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","is_station","is_district","is_postcode","predict","profitMargin","buy","actualProfit"
"1143",4807,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W8","C",131,4,4,1.6,176,70,"Poor","owner-occupied",51.507823,-0.195926,76,34,1,"notting hill gate","Thames Water",70900,"Kensington and Chelsea","tube",3,0,0,0.2442102,2438000,FALSE,TRUE,TRUE,2331396.51647389,-0.0437257930788002,0,0
"1144",4084,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E11","D",33,2,1.9,1.2,324,212,"Average","rental (private)",51.569268,0.001395,63,18,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.4076384,222000,FALSE,FALSE,FALSE,212274.82436454,-0.0438070974570254,0,0
"1145",6298,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",57.64,3,3.1,2.5,320,257,"Good","owner-occupied",51.454539,-0.0054,115,25,3,"hither green","Thames Water",50700,"Lewisham","rail",0,1,0,0.3063502,328000,FALSE,FALSE,FALSE,313610.667876078,-0.0438699150119575,0,0
"1146",8998,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","E",86,5,5.2,1.8,342,118,"Very Poor","owner-occupied",51.394747,-0.237157,75,19,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.1777204,537000,FALSE,FALSE,FALSE,513386.674922484,-0.043972672397609,0,0
"1147",4761,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW7","E",88,3,6.1,1.7,388,107,"Average","owner-occupied",51.619613,-0.237875,71,88,4,"mill hill broadway","Affinity Water",55000,"Barnet","rail",0,1,0,0.879281,558000,FALSE,FALSE,FALSE,533444.135231131,-0.0440069261090838,0,0
"1148",12944,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","D",65,5,3.6,1.1,285,81,"Average","owner-occupied",51.59875,0.236723,94,31,6,"harold wood","Essex & Suffolk Water",49400,"Havering","rail",0,1,0,0.4766138,356000,FALSE,FALSE,FALSE,340300.821362984,-0.0440988163961126,0,0
"1149",8108,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA1","D",60.341,3,3.7,2.5,366,251,"Average","rental (private)",51.590211,-0.34171,80,60,5,"harrow and wealdstone","Affinity Water",56000,"Brent","tube",2,1,1,0.5741736,298000,FALSE,FALSE,FALSE,284737.000990334,-0.0445067080861261,0,0
"1150",7517,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","D",118,5,4.5,1.7,215,82,"Average","owner-occupied",51.58833,-0.183106,46,72,3,"east finchley","Affinity Water",71600,"Barnet","tube",1,0,0,0.9526062,1021000,FALSE,FALSE,FALSE,975542.393907443,-0.0445226308448156,0,0
"1151",5711,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","C",95,4,3,0.8,178,48,"Average","owner-occupied",51.516575,-0.417312,62,36,5,"hayes and harlington","Affinity Water",44600,"Hillingdon","rail",0,1,0,1.090557,414000,FALSE,FALSE,FALSE,395512.306552459,-0.0446562643660413,0,0
"1152",10895,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT6","D",104,4,5.1,2,280,105,"Average","owner-occupied",51.38238,-0.297226,103,28,5,"surbiton","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,1.090557,689000,FALSE,FALSE,FALSE,658149.566177223,-0.0447756659256555,0,0
"1153",3335,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE4","E",102,5,6,1.7,290,70,"Good","owner-occupied",51.455962,-0.034829,108,29,3,"crofton park","Thames Water",58800,"Lewisham","rail",0,1,0,0.1162018,691000,FALSE,FALSE,FALSE,659913.934843307,-0.0449870696913066,0,0
"1154",11228,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","E",70,3,6.8,3.7,556,297,"Average","owner-occupied",51.350154,-0.148643,70,89,5,"wallington","SES Water",53000,"Sutton","rail",0,1,0,0.820248,280000,FALSE,FALSE,FALSE,267358.745479278,-0.0451473375740056,0,0
"1155",12757,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW9","D",52,3,2.8,2.3,282,232,"Average","owner-occupied",51.471382,-0.122487,97,10,2,"stockwell","Thames Water",54900,"Lambeth","tube",2,0,0,0.2162472,411000,FALSE,FALSE,FALSE,392415.587777403,-0.045217547986855,0,0
"1156",3551,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW1","C",100,3,2.6,2.2,150,125,"Average","owner-occupied",51.539067,-0.148399,67,36,2,"camden town","Thames Water",54500,"Camden","tube",1,0,0,0.4312516,1064000,FALSE,TRUE,FALSE,1015325.22493137,-0.0457469690494622,0,0
"1157",8664,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","D",62,3,4.2,3.2,384,296,"Good","owner-occupied",51.494163,-0.02146,75,4,2,"mudchute","Thames Water",68800,"Tower Hamlets","light_rail",0,0,1,0.4548648,456000,FALSE,FALSE,FALSE,434940.033885487,-0.0461841362160368,0,0
"1158",2473,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","E",66,3,4.3,2.7,336,214,"Average","owner-occupied",51.571969,-0.027477,83,11,3,"lea bridge","Thames Water",54700,"Waltham Forest","rail",0,1,0,0.6767046,406000,FALSE,FALSE,FALSE,387012.912244522,-0.0467662259987154,0,0
"1159",15259,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W4","C",64,3,1.3,1.3,118,118,"Good","owner-occupied",51.483695,-0.252999,28,8,3,"chiswick","Thames Water",60700,"Hounslow","rail",0,1,0,0.6984536,448000,FALSE,FALSE,FALSE,427047.902263429,-0.0467680753048449,0,0
"1160",6902,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","C",124.5,5,4.1,3.9,198,189,"Good","owner-occupied",51.587793,-0.13116,52,43,3,"hornsey","Thames Water",63900,"Haringey","rail",0,1,0,0.938314,1121000,FALSE,FALSE,FALSE,1068406.60476421,-0.0469164988722454,0,0
"1161",7187,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N12","D",119,4,4.1,2.7,197,124,"Good","owner-occupied",51.614752,-0.161902,167,70,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,1.0060466,689000,FALSE,FALSE,FALSE,656561.447955029,-0.0470806270609159,0,0
"1162",1070,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","D",58.1,3,3.3,2.7,344,278,"Average","rental (private)",51.564976,0.079611,174,14,4,"ilford","Essex & Suffolk Water",49000,"Redbridge","rail",0,1,0,0.633828,249000,FALSE,FALSE,FALSE,237261.083756778,-0.0471442419406502,0,0
"1163",7545,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N21","C",56,3,3.2,1.7,339,182,"Average","owner-occupied",51.647776,-0.111147,37,63,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.8830094,377000,FALSE,FALSE,FALSE,358640.663475386,-0.0486985053703296,0,0
"1164",2263,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM7","C",67,4,1.5,1.2,117,97,"Good","owner-occupied",51.565926,0.169328,98,16,6,"romford","Essex & Suffolk Water",48400,"Havering","light_rail",0,1,1,1.329796,248000,FALSE,FALSE,FALSE,235898.731062695,-0.0487954392633251,0,0
"1165",13469,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB7","D",95,4,4.2,2.7,250,157,"Average","owner-occupied",51.497591,-0.462499,106,30,6,"west drayton","Affinity Water",54300,"Hillingdon","rail",0,1,0,1.2160798,473000,FALSE,FALSE,FALSE,449885.076101992,-0.0488687608837371,0,0
"1166",2232,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","C",76,5,2.5,0.8,184,53,"Average","owner-occupied",51.399459,-0.107435,110,43,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.4281446,374000,FALSE,FALSE,FALSE,355695.106053863,-0.0489435667009015,0,0
"1167",8648,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",66,4,2.9,1.1,256,91,"Good","owner-occupied",51.445371,0.092793,96,34,5,"sidcup","Thames Water",56500,"Bexley","rail",0,1,0,1.1259768,380000,FALSE,FALSE,FALSE,361333.070184906,-0.049123499513404,0,0
"1168",7048,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",56.74,2,3.9,3.9,414,410,"Very Poor","owner-occupied",51.571287,-0.030205,160,8,3,"lea bridge","Thames Water",54700,"Waltham Forest","rail",0,1,0,0.5524246,389000,FALSE,FALSE,FALSE,369881.221637564,-0.0491485304946935,0,0
"1169",7908,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW7","D",299,9,10,6.1,190,116,"Good","owner-occupied",51.640654,-0.240196,94,124,4,"mill hill broadway","Affinity Water",58000,"Barnet","rail",0,1,0,2.3091224,1736000,FALSE,FALSE,FALSE,1650381.09682819,-0.04931964468422,0,0
"1170",7047,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","D",59,3,2.8,1.4,273,137,"Average","owner-occupied",51.400439,-0.190536,93,21,4,"morden","SES Water",49800,"Merton","tube",1,0,0,0.3753256,342000,FALSE,FALSE,FALSE,325028.374463168,-0.0496246360726072,0,0
"1171",4007,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","C",108,6,3.4,1.9,179,98,"Average","owner-occupied",51.435201,0.085207,124,41,4,"new eltham","Thames Water",59300,"Bexley","rail",0,1,0,0.8799024,516000,FALSE,FALSE,FALSE,490114.057900101,-0.0501665544571693,0,0
"1172",10012,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",66,4,3.3,0.9,282,77,"Good","owner-occupied",51.428941,0.045966,69,62,4,"elmstead woods","Thames Water",45800,"Greenwich","rail",0,1,0,1.0010754,329000,FALSE,FALSE,FALSE,312487.455606127,-0.0501901045406489,0,0
"1173",890,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT2","D",94,5,4.4,2,264,117,"Average","owner-occupied",51.414644,-0.292813,75,11,6,"kingston","Thames Water",68000,"Kingston upon Thames","rail",0,1,0,0.3889964,713000,FALSE,FALSE,FALSE,677180.140124095,-0.0502382326450285,0,0
"1174",8506,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",64,3,3.2,2,282,171,"Good","owner-occupied",51.468518,0.178226,103,24,6,"slade green","Thames Water",44900,"Bexley","rail",0,1,0,0.7655648,210000,FALSE,FALSE,FALSE,199330.641242267,-0.0508064702749196,0,0
"1175",9766,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E6","D",77,4,3.1,1.2,229,83,"Average","owner-occupied",51.531529,0.046554,138,9,3,"east ham","Thames Water",48300,"Newham","tube",2,0,0,0.9314786,391000,FALSE,FALSE,FALSE,371119.608577722,-0.0508449908498156,0,0
"1176",1471,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW2","F",121,7,8.8,4.1,412,190,"Average","owner-occupied",51.440672,-0.357923,84,20,6,"fulwell","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.7195812,766000,FALSE,TRUE,FALSE,726386.710019424,-0.0517144777814313,0,0
"1177",5691,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"SW1X","D",136,6,5.6,4,231,166,"Poor","owner-occupied",51.495424,-0.156795,4,14,1,"sloane square","Thames Water",72600,"Kensington and Chelsea","tube",2,0,0,0.1634282,3383000,TRUE,TRUE,FALSE,3207553.07094234,-0.0518613446815437,0,0
"1178",2596,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR2","C",93,5,2.3,0.8,144,52,"Good","owner-occupied",51.3457,-0.052559,60,124,3,"gravel hill","SES Water",54400,"Croydon","light_rail",0,0,1,1.1297052,456000,FALSE,FALSE,FALSE,432349.302071154,-0.051865565633435,0,0
"1179",9436,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",199,10,11,3.1,304,87,"Average","owner-occupied",51.582763,-0.206999,59,58,3,"brent cross","Thames Water",49600,"Barnet","tube",1,0,0,0.5573958,1343000,FALSE,FALSE,FALSE,1273116.44834407,-0.0520354070408985,0,0
"1180",11231,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",72,4,3,1.1,238,88,"Average","rental (private)",51.382127,0.100139,43,63,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,1.0433306,387000,FALSE,FALSE,FALSE,366833.858451118,-0.0521088928911668,0,0
"1181",5771,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE14","E",95,5,6.1,1.3,366,75,"Good","owner-occupied",51.479224,-0.046574,156,3,2,"new cross gate","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.5449678,660000,FALSE,FALSE,FALSE,625557.969016082,-0.0521848954301786,0,0
"1182",1252,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","D",78,3,3.1,1,226,70,"Average","owner-occupied",51.651569,-0.073419,105,29,5,"enfield town","Thames Water",49900,"Enfield","light_rail",0,0,1,0.4144738,432000,FALSE,FALSE,FALSE,408911.161489444,-0.0534463854411011,0,0
"1183",8321,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",66.78,3,3.4,3.4,309,301,"Poor","rental (private)",51.515678,-0.309886,37,35,3,"ealing broadway","Thames Water",64800,"Ealing","tube",2,1,0,0.3622762,450000,FALSE,FALSE,FALSE,425672.205498311,-0.05406176555931,0,0
"1184",4161,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","E",68.95,3,5.3,4.9,511,474,"Very Poor","rental (private)",51.552215,-0.05457,98,21,2,"hackney central","Thames Water",52200,"Hackney","light_rail",0,0,1,0.4231734,510000,FALSE,FALSE,FALSE,482412.175619835,-0.054093773294441,0,0
"1185",9277,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","B",86.48,3,1.9,1.7,133,121,"Average","owner-occupied",51.466689,-0.183075,48,6,2,"wandsworth town","Thames Water",66400,"Wandsworth","rail",0,1,0,0.500227,729000,FALSE,FALSE,FALSE,688409.429840821,-0.0556797944570351,0,0
"1186",903,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE13","D",94,5,4.6,2,279,118,"Poor","owner-occupied",51.461514,-0.020626,134,30,3,"ladywell","Thames Water",60400,"Lewisham","rail",0,1,0,0.3212638,684000,FALSE,FALSE,FALSE,645391.011519663,-0.0564458895911354,0,0
"1187",12375,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E10","D",63,4,2.6,1.5,239,136,"Poor","owner-occupied",51.567075,-0.001299,76,16,3,"leyton midland road","Thames Water",52700,"Waltham Forest","light_rail",0,0,1,0.5443464,401000,FALSE,FALSE,FALSE,378224.419712805,-0.0567969583221816,0,0
"1188",14620,NA,NA,"T","N","F",NA,NA,NA,"EAST DULWICH",NA,NA,"SE22","D",173,7,6.5,3.4,213,111,"Average","owner-occupied",51.454461,-0.076072,20,34,2,"north dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.7556224,1365000,FALSE,FALSE,FALSE,1286950.41885788,-0.0571791803238954,0,0
"1189",6569,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW12","E",97,5,5.3,2.7,306,152,"Good","owner-occupied",51.41625,-0.371525,60,19,6,"hampton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.0708396,709000,FALSE,TRUE,FALSE,668450.586089231,-0.057192403259195,0,0
"1190",4381,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",74,5,3.5,0.8,271,60,"Average","rental (private)",51.64437,-0.207634,85,86,5,"high barnet","Affinity Water",50100,"Barnet","tube",1,0,0,1.0103964,468000,FALSE,FALSE,FALSE,440808.097688321,-0.0581023553668357,0,0
"1191",834,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","C",74,4,2.1,0.9,160,65,"Average","owner-occupied",51.439894,0.077665,68,41,4,"new eltham","Thames Water",41000,"Greenwich","rail",0,1,0,0.4157166,333000,FALSE,FALSE,FALSE,313610.897652492,-0.0582255325750995,0,0
"1192",15252,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SE22","D",44,2,2.5,1.3,327,173,"Poor","owner-occupied",51.453159,-0.062036,115,36,3,"honor oak park","Thames Water",59400,"Southwark","light_rail",0,0,1,0.9979684,379000,FALSE,FALSE,FALSE,356837.306828889,-0.0584767629844608,0,0
"1193",14190,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB4","D",55.3,3,2.8,2.5,335,300,"Good","owner-occupied",51.539972,-0.433357,57,36,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,2.4539086,249000,FALSE,FALSE,FALSE,234421.752890472,-0.0585471771467007,0,0
"1194",6427,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","E",106,5,5.8,2.3,312,122,"Good","owner-occupied",51.558052,0.225736,77,32,6,"hornchurch","Essex & Suffolk Water",43600,"Havering","tube",1,0,0,0.4237948,441000,FALSE,FALSE,FALSE,415111.240298599,-0.0587046705247191,0,0
"1195",12364,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N4","E",71,4,4.8,3.4,384,269,"Very Poor","rental (private)",51.564699,-0.090829,144,28,2,"manor house","Thames Water",50400,"Hackney","tube",1,0,0,0.6481202,555000,FALSE,FALSE,FALSE,522306.520485068,-0.0589071702971744,0,0
"1196",14603,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB3","D",47,3,2.3,1.2,284,149,"Average","owner-occupied",51.519412,-0.427058,53,40,5,"hayes and harlington","Affinity Water",43800,"Hillingdon","rail",0,1,0,1.2123514,220000,FALSE,FALSE,FALSE,207000.08401001,-0.0590905272272273,0,0
"1197",8445,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW14","D",57.88,3,2.7,2,247,180,"Average","owner-occupied",51.449364,-0.417795,115,20,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.5493176,375000,FALSE,FALSE,FALSE,352630.713084294,-0.0596514317752169,0,0
"1198",3311,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",59.88,3,3.9,3.6,429,400,"Very Poor","owner-occupied",51.487445,0.174072,126,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,1.012882,222000,FALSE,FALSE,FALSE,208715.233005664,-0.0598412927672785,0,0
"1199",9181,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA4","C",153,7,4.3,2.9,158,107,"Good","owner-occupied",51.575697,-0.389457,79,44,5,"eastcote","Affinity Water",64600,"Hillingdon","tube",2,0,0,0.494013,903000,FALSE,FALSE,FALSE,848759.758350346,-0.060066712790314,0,0
"1200",2389,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",170,7,8.3,5,277,166,"Average","owner-occupied",51.324466,-0.105587,48,110,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.242346,740000,FALSE,FALSE,FALSE,694655.033318921,-0.0612769820014575,0,0
"1201",3154,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E5","F",137.47,6,11,9.5,389,348,"Very Poor","owner-occupied",51.557125,-0.049715,93,16,2,"clapton","Thames Water",49700,"Hackney","light_rail",0,0,1,0.6238856,1084000,FALSE,FALSE,FALSE,1017073.88310912,-0.0617399602314421,0,0
"1202",15301,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",96,5,3.3,1.1,193,62,"Average","owner-occupied",51.37591,-0.234983,30,32,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,0.643149,509000,FALSE,FALSE,FALSE,477388.628231129,-0.0621048561274485,0,0
"1203",10517,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SW20","D",141,5,5.5,3,222,121,"Average","owner-occupied",51.411067,-0.237067,105,15,4,"raynes park","Thames Water",75500,"Merton","rail",0,1,0,0.3082144,1114000,FALSE,FALSE,FALSE,1044353.99494147,-0.0625188555283042,0,0
"1204",15374,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE21","D",61,3,2.8,1.9,259,178,"Good","owner-occupied",51.440906,-0.094053,17,36,3,"west dulwich","Thames Water",55900,"Southwark","rail",0,1,0,0.2585024,413000,FALSE,FALSE,FALSE,387134.737335732,-0.0626277546350315,0,0
"1205",4271,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",71.1,2,2.2,2,208,189,"Good","rental (private)",51.50364,-0.117531,75,14,1,"waterloo","Thames Water",53600,"Southwark","tube",5,1,0,0.3026218,653000,FALSE,FALSE,FALSE,612072.249098925,-0.0626764944886288,0,0
"1206",4712,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","B",74,3,1.5,1.4,126,115,"Average","rental (private)",51.505715,-0.046493,30,5,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.3691116,561000,FALSE,FALSE,FALSE,525773.659248387,-0.0627920512506467,0,0
"1207",10387,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB7","C",76,4,2.6,1.2,192,83,"Average","owner-occupied",51.499132,-0.470898,136,30,6,"west drayton","Affinity Water",50500,"Hillingdon","rail",0,1,0,1.0669438,397000,FALSE,FALSE,FALSE,371997.914656752,-0.0629775449452099,0,0
"1208",5763,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","E",77,3,6,0.9,459,61,"Average","owner-occupied",51.648501,-0.062939,109,24,5,"southbury","Thames Water",51700,"Enfield","light_rail",0,0,1,0.6791902,441000,FALSE,FALSE,FALSE,413087.605817176,-0.0632934108454064,0,0
"1209",9895,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",121,7,4.1,2.4,193,111,"Average","owner-occupied",51.549545,-0.445936,140,37,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.5132764,618000,FALSE,FALSE,FALSE,578854.204334011,-0.0633427114336391,0,0
"1210",10801,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","C",56.09,3,2.1,1.3,223,138,"Average","rental (private)",51.466717,-0.217728,44,13,2,"putney","Thames Water",71500,"Kingston upon Thames","rail",0,1,0,0.3958318,448000,FALSE,FALSE,FALSE,419490.792914321,-0.0636366229591049,0,0
"1211",9593,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA2","C",44.89,2,1.6,1.4,218,184,"Good","rental (private)",51.568888,-0.356763,40,58,5,"south harrow","Affinity Water",54500,"Harrow","tube",1,0,0,0.3622762,244000,FALSE,FALSE,FALSE,228423.612262621,-0.063837654661389,0,0
"1212",12528,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N1","D",163,5,6.9,2.6,241,89,"Good","owner-occupied",51.535331,-0.099801,61,29,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.3840252,1941000,FALSE,FALSE,FALSE,1816149.21724038,-0.0643229174444182,0,0
"1213",3235,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","D",100,4,3.4,1.8,196,101,"Average","owner-occupied",51.467256,-0.215317,99,11,2,"putney bridge","Thames Water",71500,"Kingston upon Thames","tube",1,0,0,0.3486054,827000,FALSE,FALSE,FALSE,773251.562892907,-0.0649920642165571,0,0
"1214",15426,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","E",120,5,6.4,2.3,276,97,"Good","owner-occupied",51.465377,-0.33072,20,9,4,"st margarets","Thames Water",53100,"Hounslow","rail",0,1,0,1.0613512,641000,FALSE,FALSE,FALSE,599296.106505895,-0.0650606762778541,0,0
"1215",5332,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM5","D",74.28,5,3,2.2,243,182,"Good","owner-occupied",51.608956,0.156691,79,39,6,"romford","Essex & Suffolk Water",45700,"Havering","light_rail",0,1,1,2.9802344,350000,FALSE,FALSE,FALSE,327213.505454257,-0.0651042701306942,0,0
"1216",14583,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW20","C",113,6,3.7,2.3,185,113,"Average","owner-occupied",51.414036,-0.25035,120,16,4,"new malden","Thames Water",63800,"Merton","rail",0,1,0,0.9805692,760000,FALSE,FALSE,FALSE,710493.94498909,-0.0651395460669864,0,0
"1217",14576,NA,NA,"T","N","F",NA,NA,NA,"BATTERSEA",NA,NA,"SW11","E",108,4,5.8,3,303,155,"Poor","owner-occupied",51.468741,-0.15381,69,4,2,"queenstown road","Thames Water",58900,"Wandsworth","rail",0,1,0,0.7810998,937000,FALSE,FALSE,FALSE,875839.654053986,-0.0652725143500682,0,0
"1218",997,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM6","E",65,3,4.6,2.9,406,255,"Average","owner-occupied",51.57146,0.143546,41,20,5,"chadwell heath","Essex & Suffolk Water",47800,"Redbridge","rail",0,1,0,0.8227336,250000,FALSE,FALSE,FALSE,233667.447554645,-0.0653302097814203,0,0
"1219",12974,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","C",76,3,2.4,1.3,182,101,"Average","owner-occupied",51.496244,-0.134187,40,13,1,"st. james's park","Thames Water",57500,"Westminster","tube",2,0,0,0.4157166,847000,FALSE,TRUE,FALSE,791495.804779007,-0.0655303367426132,0,0
"1220",3224,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","D",116,6,5.8,2.9,233,109,"Good","owner-occupied",51.431186,-0.348351,59,17,6,"fulwell","Thames Water",62200,"Richmond upon Thames","rail",0,1,0,0.5238402,834000,FALSE,TRUE,FALSE,778768.386296011,-0.0662249564796035,0,0
"1221",10662,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","E",141,7,8.7,2.8,350,113,"Average","owner-occupied",51.549463,0.102356,117,10,4,"upney","Essex & Suffolk Water",46700,"Barking and Dagenham","tube",1,0,0,0.863746,589000,FALSE,FALSE,FALSE,549882.446010722,-0.0664135042262783,0,0
"1222",7419,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",76,4,3.5,1.1,260,78,"Good","owner-occupied",51.551414,0.2063,99,15,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.6164288,415000,FALSE,FALSE,FALSE,387416.698953147,-0.0664657856550665,0,0
"1223",4221,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",50,2,1.5,1,164,119,"Average","owner-occupied",51.426169,-0.043992,63,35,4,"lower sydenham","Thames Water",52600,"Lewisham","rail",0,1,0,0.71461,242000,FALSE,FALSE,FALSE,225889.590131761,-0.0665719416042927,0,0
"1224",8524,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW14","D",69,3,3.2,0.8,262,63,"Average","owner-occupied",51.466812,-0.261174,103,10,3,"mortlake","Thames Water",68200,"Richmond upon Thames","rail",0,1,0,0.4958772,727000,FALSE,TRUE,FALSE,678217.477359228,-0.0671011315553948,0,0
